	3.87931034482759,5.60344827586207,1.72413793103448,7.32758620689655,32.3275862068966,4.74137931034483,214
	-1.69491525423729,1.69491525423729,3.38983050847458,5.08474576271187,31.3559322033898,0,104
1#Greece#GR#GR##39#22#GR#563;1#Greece#GR#GR##39#22#GR#994;1#Greece#GR#GR##39#22#GR#1182;4#Athens, AttikíR, Greece#GR#GR35#16716#37.9833#23.7333#-814876#555;1#Germany#GR#GM##51#9#GM#1861;1#German#GR#GM##51#9#GM#1937;1#Dutch#GR#NL##52.5#5.75#NL#1443;1#Greek#GR#GR##39#22#GR#81;1#Greek#GR#GR##39#22#GR#402;1#Greek#GR#GR##39#22#GR#1097;1#Greek#GR#GR##39#22#GR#1384;1#Greek#GR#GR##39#22#GR#1585	-3.56164383561644,1.64383561643836,5.20547945205479,6.84931506849315,21.6438356164384,0,344
2#Texas, United States#US#USTX##31.106#-97.6475#TX#1405;1#Serbian#US#RB####RB#77;1#French#US#FR##46#2#FR#459;1#French#US#FR##46#2#FR#549;2#Texan, United States#US#USTX##31.106#-97.6475#TX#1340;3#Anarene, Texas, United States#US#USTX#TX009#33.4851#-98.6662#1379344#1421;3#Anarene, Texas, United States#US#USTX#TX009#33.4851#-98.6662#1379344#1750;4#Brian De, Centre, France#US#FRA3#16260#46.8342#2.60136#-1415199#247;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#134;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#977;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#1161	-0.338409475465313,2.53807106598985,2.87648054145516,5.41455160744501,23.3502538071066,0.676818950930626,542
3#Mount Carbon, West Virginia, United States#US#USWV#WV019#38.1379#-81.2857#1555166#488;2#Virginia, United States#US#USVA##37.768#-78.2057#VA#398;2#Virginia, United States#US#USVA##37.768#-78.2057#VA#519;2#Virginia, United States#US#USVA##37.768#-78.2057#VA#929;3#James River, Virginia, United States#US#USVA#VA093#36.9415#-76.4436#1488853#230;3#James River, Virginia, United States#US#USVA#VA093#36.9415#-76.4436#1488853#709;3#Lynchburg, Virginia, United States#US#USVA#VA680#37.4138#-79.1423#1479007#328;3#Lynchburg, Virginia, United States#US#USVA#VA680#37.4138#-79.1423#1479007#1011;3#Lynchburg, Virginia, United States#US#USVA#VA680#37.4138#-79.1423#1479007#1128;2#West Virginia, United States#US#USWV##38.468#-80.9696#WV#398;2#West Virginia, United States#US#USWV##38.468#-80.9696#WV#519;1#United States#US#US##38#-97#US#245;1#United States#US#US##38#-97#US#343;1#United States#US#US##38#-97#US#503;1#United States#US#US##38#-97#US#724;1#United States#US#US##38#-97#US#1026;1#United States#US#US##38#-97#US#1143;1#United States#US#US##38#-97#US#1201;1#United States#US#US##38#-97#US#1715;3#Richmond, Virginia, United States#US#USVA#VA760#37.5538#-77.4603#1499957#1186;1#American#US#US##38#-97#US#2766	1.36157337367625,4.8411497730711,3.47957639939486,8.32072617246596,23.9031770045386,0.302571860816944,597
1#American#US#US##38#-97#US#955	-0.697674418604651,0.232558139534884,0.930232558139535,1.16279069767442,16.7441860465116,0,402
3#Boston, Massachusetts, United States#CH#USMA#MA025#42.3584#-71.0598#617565#48;3#Boston, Massachusetts, United States#CH#USMA#MA025#42.3584#-71.0598#617565#328;2#Massachusetts, United States#CH#USMA##42.2373#-71.5314#MA#1123	-1.20724346076459,1.20724346076459,2.41448692152917,3.62173038229376,25.3521126760563,0.402414486921529,451
	-4.04040404040404,1.01010101010101,5.05050505050505,6.06060606060606,33.3333333333333,0,94
	0,1,1,2,28,0,95
1#American#US#US##38#-97#US#140;3#Washington, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#11	-1.24610591900312,0.934579439252336,2.18068535825545,3.11526479750779,21.8068535825545,0.623052959501558,298
4#Makurdi, Benue, Nigeria#NI#NI26#22691#7.7411#8.5121#-2018676#27;4#Makurdi, Benue, Nigeria#NI#NI26#22691#7.7411#8.5121#-2018676#79;4#Makurdi, Benue, Nigeria#NI#NI26#22691#7.7411#8.5121#-2018676#2264;1#Nigeria#NI#NI##10#8#NI#36;1#Nigeria#NI#NI##10#8#NI#88;1#Nigeria#NI#NI##10#8#NI#356;1#Nigeria#NI#NI##10#8#NI#1135;1#Nigeria#NI#NI##10#8#NI#1793;1#Nigeria#NI#NI##10#8#NI#2030;1#Nigeria#NI#NI##10#8#NI#2273;1#Nigerian#NI#NI##10#8#NI#1898;5#Benue State, Benue, Nigeria#NI#NI26#22689#7.33333#8.75#-2002535#347;5#Benue State, Benue, Nigeria#NI#NI26#22689#7.33333#8.75#-2002535#1784;5#Benue State, Benue, Nigeria#NI#NI26#22689#7.33333#8.75#-2002535#2021	1.33928571428571,3.125,1.78571428571429,4.91071428571429,21.4285714285714,0.669642857142857,428
1#German#GM#GM##51#9#GM#180;2#Maine, United States#GM#USME##44.6074#-69.3977#ME#47;2#Maine, United States#GM#USME##44.6074#-69.3977#ME#376	1.53846153846154,4.61538461538462,3.07692307692308,7.69230769230769,26.6666666666667,0,167
3#Sacramento, California, United States#US#USCA#CA067#38.5816#-121.494#1659564#306;3#Sacramento, California, United States#US#USCA#CA067#38.5816#-121.494#1659564#422;3#San Bernardino County, California, United States#US#USCA#CA071#34.6667#-116.168#277300#45	-6.24,2.4,8.64,11.04,24.16,1.6,578
1#Italian#UK#IT##42.8333#12.8333#IT#1316;1#Briton#UK#UK##54#-2#UK#376;1#Briton#UK#UK##54#-2#UK#462;1#Britons#UK#UK##54#-2#UK#746;4#Vienna, Wien, Austria#UK#AU09#5672#48.2#16.3667#-1995499#7;1#Austrian#UK#AU##47.3333#13.3333#AU#224;1#Austrian#UK#AU##47.3333#13.3333#AU#241;1#Austrian#UK#AU##47.3333#13.3333#AU#441;1#Austrian#UK#AU##47.3333#13.3333#AU#1132;1#Austrian#UK#AU##47.3333#13.3333#AU#1351	-5.71428571428571,1.22448979591837,6.93877551020408,8.16326530612245,20.4081632653061,0,226
	-6.59340659340659,1.0989010989011,7.69230769230769,8.79120879120879,28.5714285714286,0,85
	-0.884955752212389,1.76991150442478,2.65486725663717,4.42477876106195,25.6637168141593,3.53982300884956,102
4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#3040;4#Dundurn, Saskatchewan, Canada#CA#CA11#154724#51.8#-106.5#-563868#2459;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#2842;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#3066;1#Canada#CA#CA##60#-95#CA#16;1#Canada#CA#CA##60#-95#CA#239;1#Canada#CA#CA##60#-95#CA#2271;1#Canada#CA#CA##60#-95#CA#2467;1#Canada#CA#CA##60#-95#CA#2673;1#Canada#CA#CA##60#-95#CA#2850;1#Canada#CA#CA##60#-95#CA#3048;1#Canada#CA#CA##60#-95#CA#3074	0.170357751277683,2.89608177172061,2.72572402044293,5.62180579216354,20.6132879045997,0.170357751277683,531
1#Macau#SF#MC##22.1667#113.55#MC#6;1#Macau#SF#MC##22.1667#113.55#MC#131;1#Macau#SF#MC##22.1667#113.55#MC#1142;1#Macau#SF#MC##22.1667#113.55#MC#1505;1#Macau#SF#MC##22.1667#113.55#MC#1993;1#Macau#SF#MC##22.1667#113.55#MC#2035;1#Macau#SF#MC##22.1667#113.55#MC#2060;1#Macau#SF#MC##22.1667#113.55#MC#2246;1#Macau#SF#MC##22.1667#113.55#MC#2521;1#Macau#SF#MC##22.1667#113.55#MC#3572;1#Macau#SF#MC##22.1667#113.55#MC#3896;1#Macau#SF#MC##22.1667#113.55#MC#3943;1#Chinese#SF#CH##35#105#CH#595;1#Chinese#SF#CH##35#105#CH#988;4#Beijing, Beijing, China#SF#CH22#13001#39.9289#116.388#-1898541#256;4#Beijing, Beijing, China#SF#CH22#13001#39.9289#116.388#-1898541#1870;4#Beijing, Beijing, China#SF#CH22#13001#39.9289#116.388#-1898541#2373;4#Cotai, Macau (General), Macau#SF#MC00#13031#22.1392#113.557#9271843#3889;1#Hong Kong#SF#HK##22.25#114.167#HK#4700;4#Lisboa, Lisboa, Portugal#SF#PO14#24830#38.7167#-9.13333#-2167973#2840;1#China#SF#CH##35#105#CH#21;1#China#SF#CH##35#105#CH#37;1#China#SF#CH##35#105#CH#263;1#China#SF#CH##35#105#CH#524;1#China#SF#CH##35#105#CH#1444;1#China#SF#CH##35#105#CH#1877;1#China#SF#CH##35#105#CH#1956;1#China#SF#CH##35#105#CH#2222;1#China#SF#CH##35#105#CH#2380;1#China#SF#CH##35#105#CH#2608;1#China#SF#CH##35#105#CH#3448	-3.84615384615385,1.44230769230769,5.28846153846154,6.73076923076923,23.5576923076923,0.360576923076923,753
4#Toronto, Ontario, Canada#US#CA08#12686#43.6667#-79.4167#-574890#8;1#America#US#US##38#-97#US#448;1#America#US#US##38#-97#US#1015;1#America#US#US##38#-97#US#1720;1#Australia#US#AS##-27#133#AS#1043;1#United States#US#US##38#-97#US#1413	0.666666666666667,1.33333333333333,0.666666666666667,2,16,0.333333333333333,240
1#Canada#CA#CA##60#-95#CA#833;1#Canada#CA#CA##60#-95#CA#918;1#Canada#CA#CA##60#-95#CA#1282;1#Canada#CA#CA##60#-95#CA#1350;1#United States#CA#US##38#-97#US#824;1#United States#CA#US##38#-97#US#909;1#United States#CA#US##38#-97#US#1273;1#United States#CA#US##38#-97#US#1341;1#United States#CA#US##38#-97#US#1607	0.914634146341463,0.914634146341463,0,0.914634146341463,20.1219512195122,0,261
3#Tampa, Florida, United States#US#USFL#FL057#27.9475#-82.4584#292005#666;3#Tampa, Florida, United States#US#USFL#FL057#27.9475#-82.4584#292005#1004;3#Pasco County, Florida, United States#US#USFL#FL101#28.292#-82.4165#295739#65;2#Florida, United States#US#USFL##27.8333#-81.717#FL#970;3#Cypress Creek, Florida, United States#US#USFL#FL047#30.5735#-82.794#281196#153;3#Cypress Creek, Florida, United States#US#USFL#FL047#30.5735#-82.794#281196#1311;3#Port Richey, Florida, United States#US#USFL#FL101#28.2717#-82.7195#289237#833	0,0,0,0,20.8494208494208,0,232
2#Nevada, United States#US#USNV##38.4199#-117.122#NV#1189;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2228;1#American#US#US##38#-97#US#213;3#Las Vegas, Nevada, United States#US#USNV#NV003#36.175#-115.137#847388#31;3#Las Vegas, Nevada, United States#US#USNV#NV003#36.175#-115.137#847388#522;3#Las Vegas, Nevada, United States#US#USNV#NV003#36.175#-115.137#847388#1167;3#Las Vegas, Nevada, United States#US#USNV#NV003#36.175#-115.137#847388#1386	-0.214592274678111,3.86266094420601,4.07725321888412,7.93991416309013,22.7467811158798,0,429
1#Italy#IT#IT##42.8333#12.8333#IT#217	5.35714285714286,6.25,0.892857142857143,7.14285714285714,27.2321428571429,0,197
2#Texas, United States#US#USTX##31.106#-97.6475#TX#2170;3#Boston, Massachusetts, United States#US#USMA#MA025#42.3584#-71.0598#617565#1519;3#Boston, Massachusetts, United States#US#USMA#MA025#42.3584#-71.0598#617565#2182;1#Libya#US#LY##25#17#LY#2132;1#Americans#US#US##38#-97#US#2343;1#Americans#US#US##38#-97#US#2465;1#Americans#US#US##38#-97#US#2527;1#America#US#US##38#-97#US#2083;1#Pakistan#US#PK##30#70#PK#1036;3#Fort Hood, Texas, United States#US#USTX#TX099#31.2548#-97.7091#2512199#2147;1#United States#US#US##38#-97#US#113;1#United States#US#US##38#-97#US#934;1#United States#US#US##38#-97#US#1496;1#United States#US#US##38#-97#US#1534;1#United States#US#US##38#-97#US#1833;1#United States#US#US##38#-97#US#2162;1#United States#US#US##38#-97#US#2197;1#United States#US#US##38#-97#US#2373;3#Chapel Hill, Texas, United States#US#USTX#TX423#32.3113#-95.1919#1332654#2358;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#98;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#919;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#1481;1#American#US#US##38#-97#US#1907	-7.14285714285714,2.07373271889401,9.21658986175115,11.2903225806452,19.815668202765,1.15207373271889,403
1#Salvadoran#ES#ES##13.8333#-88.9167#ES#85;1#Salvadoran#ES#ES##13.8333#-88.9167#ES#817;1#Salvadoran#ES#ES##13.8333#-88.9167#ES#1203;1#El Salvador#ES#ES##13.8333#-88.9167#ES#214;1#El Salvador#ES#ES##13.8333#-88.9167#ES#261;1#El Salvador#ES#ES##13.8333#-88.9167#ES#665	-7.42574257425743,1.48514851485149,8.91089108910891,10.3960396039604,21.5346534653465,0,378
	0.303030303030303,2.12121212121212,1.81818181818182,3.93939393939394,26.969696969697,1.21212121212121,299
1#Japan#JA#JA##36#138#JA#3994;1#Saudi Arabia#JA#SA##25#45#SA#365;1#Saudi Arabia#JA#SA##25#45#SA#1109;1#Saudi Arabia#JA#SA##25#45#SA#2082;1#Saudi Arabia#JA#SA##25#45#SA#3625;1#Saudi Arabia#JA#SA##25#45#SA#3843;1#American#JA#US##38#-97#US#137;1#Saudi#JA#SA##25#45#SA#358;1#Saudi#JA#SA##25#45#SA#1102;1#Saudi#JA#SA##25#45#SA#2075;1#Saudi#JA#SA##25#45#SA#2234;1#Saudi#JA#SA##25#45#SA#2738;1#Saudi#JA#SA##25#45#SA#3618;1#Saudi#JA#SA##25#45#SA#3836	-4.6916890080429,1.34048257372654,6.03217158176944,7.37265415549598,19.8391420911528,1.34048257372654,692
2#South Carolina, United States#US#USSC##33.8191#-80.9066#SC#116;3#Crestview High School, Ohio, United States#US#USOH#OH139#40.8909#-82.4568#1049797#1005;3#Parris Island, South Carolina, United States#US#USSC#SC013#32.3352#-80.6923#1250029#84;3#Mahoning County, Ohio, United States#US#USOH#OH099#41.0334#-80.7665#1074062#1860;3#Mahoning County, Ohio, United States#US#USOH#OH099#41.0334#-80.7665#1074062#2082;3#Cleveland, Ohio, United States#US#USOH#OH035#41.4995#-81.6954#1066654#461;3#Hubbard High School, Ohio, United States#US#USOH#OH155#41.1528#-80.5828#1050793#1807;2#Ohio, United States#US#USOH##40.3736#-82.7755#OH#18	1.6548463356974,1.89125295508274,0.236406619385343,2.12765957446809,26.9503546099291,0.472813238770686,410
4#Wembley, Brent, United Kingdom#UK#UKB5#40110#51.55#-0.283333#-2611120#690;4#Wembley, Brent, United Kingdom#UK#UKB5#40110#51.55#-0.283333#-2611120#894;4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#666;4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#1936	4.42890442890443,6.75990675990676,2.33100233100233,9.09090909090909,24.009324009324,1.63170163170163,397
	-0.590717299578059,1.60337552742616,2.19409282700422,3.79746835443038,27.0464135021097,1.0126582278481,2223
2#Ohio, United States#US#USOH##40.3736#-82.7755#OH#9;2#Ohio, United States#US#USOH##40.3736#-82.7755#OH#457	-12.6126126126126,1.8018018018018,14.4144144144144,16.2162162162162,26.1261261261261,0,105
4#Toronto, Ontario, Canada#US#CA08#12686#43.6667#-79.4167#-574890#571;2#California, United States#US#USCA##36.17#-119.746#CA#137;1#America#US#US##38#-97#US#361;1#America#US#US##38#-97#US#489;3#San Francisco Bay, California, United States#US#USCA#CA081#37.7083#-122.28#1654951#529;1#United States#US#US##38#-97#US#544;1#United States#US#US##38#-97#US#910;2#Ohio, United States#US#USOH##40.3736#-82.7755#OH#556;1#Mexico#US#MX##23#-102#MX#735;1#Philippines#US#RP##13#122#RP#172;1#Philippines#US#RP##13#122#RP#293;1#Philippines#US#RP##13#122#RP#428;1#Philippines#US#RP##13#122#RP#813;1#Canada#US#CA##60#-95#CA#579;1#Canada#US#CA##60#-95#CA#588;1#Canada#US#CA##60#-95#CA#744	-4.08163265306122,0.680272108843537,4.76190476190476,5.4421768707483,17.0068027210884,0.680272108843537,139
	1.04166666666667,3.125,2.08333333333333,5.20833333333333,25,0,84
2#Minnesota, United States#US#USMN##45.7326#-93.9196#MN#1253;2#Minnesota, United States#US#USMN##45.7326#-93.9196#MN#1291;3#University Of South Dakota, South Dakota, United States#US#USSD#SD027#42.7847#-96.9242#1258714#3168;1#United States#US#US##38#-97#US#27;1#United States#US#US##38#-97#US#780;1#United States#US#US##38#-97#US#2872;1#United States#US#US##38#-97#US#2953;1#United States#US#US##38#-97#US#3005;1#United States#US#US##38#-97#US#3051;1#United States#US#US##38#-97#US#3183;1#United States#US#US##38#-97#US#4284;3#Minnehaha County, South Dakota, United States#US#USSD#SD099#43.6666#-96.7587#1265772#2938;3#Sioux Falls, South Dakota, United States#US#USSD#SD099#43.55#-96.7003#1267670#12;3#Sioux Falls, South Dakota, United States#US#USSD#SD099#43.55#-96.7003#1267670#765;3#Sioux Falls, South Dakota, United States#US#USSD#SD099#43.55#-96.7003#1267670#2990;3#Sioux Falls, South Dakota, United States#US#USSD#SD099#43.55#-96.7003#1267670#3036;2#North Dakota, United States#US#USND##47.5362#-99.793#ND#116;2#North Dakota, United States#US#USND##47.5362#-99.793#ND#395;2#North Dakota, United States#US#USND##47.5362#-99.793#ND#4392;3#Rapid City, South Dakota, United States#US#USSD#SD103#44.0805#-103.231#1265333#2857;1#American#US#US##38#-97#US#3788;2#South Dakota, United States#US#USSD##44.2853#-99.4632#SD#65;2#South Dakota, United States#US#USSD##44.2853#-99.4632#SD#321;2#South Dakota, United States#US#USSD##44.2853#-99.4632#SD#2727;2#South Dakota, United States#US#USSD##44.2853#-99.4632#SD#3168	-0.128205128205128,1.92307692307692,2.05128205128205,3.97435897435897,19.8717948717949,0.897435897435897,708
	-11.5384615384615,0,11.5384615384615,11.5384615384615,12.8205128205128,0,62
3#Ellicott City, Maryland, United States#US#USMD#MD027#39.2673#-76.7983#584282#134;3#Montgomery County, Maryland, United States#US#USMD#MD031#39.1501#-77.1997#1712500#799;3#Howard County, Maryland, United States#US#USMD#MD027#39.2504#-76.933#1709077#1927;3#Howard County, Maryland, United States#US#USMD#MD027#39.2504#-76.933#1709077#2322;3#Howard County, Maryland, United States#US#USMD#MD027#39.2504#-76.933#1709077#3001;2#Maryland, United States#US#USMD##39.0724#-76.7902#MD#412;2#Maryland, United States#US#USMD##39.0724#-76.7902#MD#658;2#Maryland, United States#US#USMD##39.0724#-76.7902#MD#1462;2#Maryland, United States#US#USMD##39.0724#-76.7902#MD#3411	-1.87590187590188,2.16450216450216,4.04040404040404,6.20490620490621,23.953823953824,0.721500721500722,624
3#University Of Cincinnati, Ohio, United States#US#USOH#OH061#39.1314#-84.5163#1080994#435;3#Johnstown, Ohio, United States#US#USOH#OH089#40.1537#-82.6852#1048875#10;3#Johnstown, Ohio, United States#US#USOH#OH089#40.1537#-82.6852#1048875#311;3#Cincinnati, Ohio, United States#US#USOH#OH061#39.162#-84.4569#1066650#101;3#Cincinnati, Ohio, United States#US#USOH#OH061#39.162#-84.4569#1066650#435;2#Pennsylvania, United States#US#USPA##40.5773#-77.264#PA#225	0,1.38888888888889,1.38888888888889,2.77777777777778,18.0555555555556,0,139
2#Maine, United States#US#USME##44.6074#-69.3977#ME#15;2#Maine, United States#US#USME##44.6074#-69.3977#ME#80;2#Maine, United States#US#USME##44.6074#-69.3977#ME#1670;2#Maine, United States#US#USME##44.6074#-69.3977#ME#1733	-0.626304801670146,1.46137787056367,2.08768267223382,3.54906054279749,26.7223382045929,1.25260960334029,426
5#Gansu, Gansu, China#CH#CH15#13209#38#102#-1906131#1652;5#Gansu, Gansu, China#CH#CH15#13209#38#102#-1906131#2337;5#Liaoning, Liaoning, China#CH#CH19#13186#41#123#-1914920#2781;1#Australian#CH#AS##-27#133#AS#300;1#Australian#CH#AS##-27#133#AS#473;1#Australian#CH#AS##-27#133#AS#726;4#Sydney, New South Wales, Australia#CH#AS02#154637#-33.8833#151.217#-1603135#902;4#Sydney, New South Wales, Australia#CH#AS02#154637#-33.8833#151.217#-1603135#1542;4#Sydney, New South Wales, Australia#CH#AS02#154637#-33.8833#151.217#-1603135#2942;1#Australia#CH#AS##-27#133#AS#50;1#Australia#CH#AS##-27#133#AS#98;1#Australia#CH#AS##-27#133#AS#225;1#Australia#CH#AS##-27#133#AS#550;1#Australia#CH#AS##-27#133#AS#668;1#Australia#CH#AS##-27#133#AS#913;1#Australia#CH#AS##-27#133#AS#1553;1#Australia#CH#AS##-27#133#AS#2204;1#Australia#CH#AS##-27#133#AS#2691;1#Australia#CH#AS##-27#133#AS#2953;4#Qinghai, Guizhou, China#CH#CH18#13069#25.8083#106.075#-3836054#272;4#Qinghai, Guizhou, China#CH#CH18#13069#25.8083#106.075#-3836054#2133;1#Chinese#CH#CH##35#105#CH#253;1#Chinese#CH#CH##35#105#CH#415;1#Chinese#CH#CH##35#105#CH#713;1#Chinese#CH#CH##35#105#CH#1174;1#Chinese#CH#CH##35#105#CH#1513;1#Chinese#CH#CH##35#105#CH#2601;1#China#CH#CH##35#105#CH#40;1#China#CH#CH##35#105#CH#145;1#China#CH#CH##35#105#CH#279;1#China#CH#CH##35#105#CH#374;1#China#CH#CH##35#105#CH#448;1#China#CH#CH##35#105#CH#573;1#China#CH#CH##35#105#CH#1111;1#China#CH#CH##35#105#CH#1286;1#China#CH#CH##35#105#CH#1437;1#China#CH#CH##35#105#CH#1470;1#China#CH#CH##35#105#CH#1646;1#China#CH#CH##35#105#CH#1659;1#China#CH#CH##35#105#CH#2140;1#China#CH#CH##35#105#CH#2194;1#China#CH#CH##35#105#CH#2344;1#China#CH#CH##35#105#CH#2699;1#China#CH#CH##35#105#CH#2788	1.78217821782178,2.77227722772277,0.99009900990099,3.76237623762376,20.7920792079208,0.594059405940594,474
4#Cartagena, BolíR, Colombia#US#CO35#13503#10.3997#-75.5144#-579943#2045;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#1827;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#144;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#479;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#806;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2134;1#Colombia#US#CO##4#-72#CO#2055;1#Colombia#US#CO##4#-72#CO#2066;3#Washington, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#11	-1.31578947368421,1.57894736842105,2.89473684210526,4.47368421052632,26.0526315789474,0.263157894736842,359
3#Lakeland Hospital, Michigan, United States#US#USMI#MI021#42.0881#-86.4781#2379201#690;3#Saint Joseph, Michigan, United States#US#USMI#MI021#42.1098#-86.48#636762#990;3#Berrien County, Michigan, United States#US#USMI#MI021#41.95#-86.4167#1622953#128;2#Michigan, United States#US#USMI##43.3504#-84.5603#MI#60;2#Michigan, United States#US#USMI##43.3504#-84.5603#MI#83	-3.47826086956522,1.30434782608696,4.78260869565217,6.08695652173913,25.2173913043478,1.73913043478261,215
4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8	0.946372239747634,1.89274447949527,0.946372239747634,2.8391167192429,13.5646687697161,0,267
	-4.76190476190476,1.2987012987013,6.06060606060606,7.35930735930736,26.4069264069264,4.76190476190476,201
	0.445859872611465,2.35668789808917,1.91082802547771,4.26751592356688,24.8407643312102,2.03821656050955,1354
3#San Francisco, California, United States#US#USCA#CA075#37.7749#-122.419#277593#703;3#Phoenix, Arizona, United States#US#USAZ#AZ013#33.4484#-112.074#44784#428	3.28638497652582,3.75586854460094,0.469483568075117,4.22535211267606,28.169014084507,1.40845070422535,192
2#Kansas, United States#US#USKS##38.5111#-96.8005#KS#803;2#North Dakota, United States#US#USND##47.5362#-99.793#ND#231	-0.694444444444445,2.08333333333333,2.77777777777778,4.86111111111111,24.3055555555556,0,132
	-1.27388535031847,3.18471337579618,4.45859872611465,7.64331210191083,28.6624203821656,0,143
3#Philadelphia, Pennsylvania, United States#ID#USPA#PA101#39.9523#-75.1638#1209052#13;3#Philadelphia, Pennsylvania, United States#ID#USPA#PA101#39.9523#-75.1638#1209052#225;3#Philadelphia, Pennsylvania, United States#ID#USPA#PA101#39.9523#-75.1638#1209052#304	-8.01526717557252,0.763358778625954,8.77862595419847,9.54198473282443,27.0992366412214,0,240
2#New York, United States#IR#USNY##42.1497#-74.9384#NY#194;4#Arabian Sea, India (General), India#IR#IN00##20#65#-2089022#340;4#Arabian Sea, India (General), India#IR#IN00##20#65#-2089022#467	1.8348623853211,1.8348623853211,0,1.8348623853211,15.5963302752294,0,75
1#Americans#US#US##38#-97#US#843;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#204;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#277;4#Copenhagen, KøAvn*, Denmark#US#DA05#15213#55.6667#12.5833#-2745636#424;1#American#US#US##38#-97#US#93;1#Syria#US#SY##35#38#SY#784;1#Syria#US#SY##35#38#SY#877;4#Paris, RhôAlpes, France#US#FRB9#16333#45.6333#5.73333#-1445327#403	-10.6918238993711,0.628930817610063,11.3207547169811,11.9496855345912,20.125786163522,0.628930817610063,158
1#Italy#IT#IT##42.8333#12.8333#IT#287	1.63934426229508,2.45901639344262,0.819672131147541,3.27868852459016,11.4754098360656,0.819672131147541,65
4#Wagga Wagga, New South Wales, Australia#AS#AS02#5099#-35.1258#147.354#-1607133#3121;4#Dubbo, New South Wales, Australia#AS#AS02#5096#-32.243#148.605#-1570695#3151;4#Sydney, New South Wales, Australia#AS#AS02#154637#-33.8833#151.217#-1603135#3678;4#Sydney, New South Wales, Australia#AS#AS02#154637#-33.8833#151.217#-1603135#3844;4#Sydney, New South Wales, Australia#AS#AS02#154637#-33.8833#151.217#-1603135#3940;4#Liverpool Plains, New South Wales, Australia#AS#AS02#5096#-31.5#150.5#-1584135#2510	-0.278164116828929,2.08623087621697,2.3643949930459,4.45062586926286,25.5910987482615,1.25173852573018,666
	1.8359853121175,4.40636474908201,2.5703794369645,6.97674418604651,22.5214198286414,0.489596083231334,744
1#Russia#RS#RS##60#100#RS#175;1#Russia#RS#RS##60#100#RS#584	-1.39372822299652,0.348432055749129,1.74216027874564,2.09059233449477,24.0418118466899,0,259
	0,0.970873786407767,0.970873786407767,1.94174757281553,29.126213592233,5.8252427184466,89
1#Mexico#US#MX##23#-102#MX#1405;2#Oklahoma, United States#US#USOK##35.5376#-96.9247#OK#41;3#Canadian County, Oklahoma, United States#US#USOK#OK017#35.5334#-97.9837#1101796#15;3#Canadian County, Oklahoma, United States#US#USOK#OK017#35.5334#-97.9837#1101796#77;3#Canadian County, Oklahoma, United States#US#USOK#OK017#35.5334#-97.9837#1101796#966;3#Canadian County, Oklahoma, United States#US#USOK#OK017#35.5334#-97.9837#1101796#1605;2#Michigan, United States#US#USMI##43.3504#-84.5603#MI#401;3#Chicago, Illinois, United States#US#USIL#IL031#41.85#-87.6501#423587#329;3#Chicago, Illinois, United States#US#USIL#IL031#41.85#-87.6501#423587#789	-2.45614035087719,0.350877192982456,2.80701754385965,3.15789473684211,20,0,275
3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#1225	2.43407707910751,4.05679513184584,1.62271805273834,5.67951318458418,21.0953346855984,1.01419878296146,414
